Time,Photoresistor,Humidity in %,Temperature in C°,CO2 in ppm,Soil Moisture in %
22:17:44,155,54.90,25.40,668,152

22:17:45,155,54.90,25.40,668,152

22:17:46,155,54.90,25.40,668,152

22:17:47,155,54.90,25.40,668,152

22:17:48,155,54.90,25.40,668,152

22:17:49,154,54.90,25.40,668,152

22:17:50,155,54.90,25.40,668,152

22:17:51,154,54.90,25.40,669,152

22:17:52,154,55.00,25.40,669,152

22:17:53,154,55.00,25.40,669,152

22:17:54,155,55.00,25.40,670,153

22:17:55,152,55.00,25.40,670,153

